job_title,company_name,work_genre,area,income,description,url
全国約100店舗展開中のホテルマネージャー候補◆年2回7連休あり／勤務地は希望考慮！,株式会社グリーンズ,ホテルのマネージャー候補,"('沖縄県石垣市',)","('月給 26万8,400円 ～ 32万9,600円',)","全国各地にある「コンフォートホテル」「グリーンズホテル」にて、フロント業務をはじめ、ホテルの運営・管理全般やスタッフのマネジメントを行っていただきます。

この2つのブランドを強みに、今後も新規出店を行います！
《今年の夏にチサンイン22店舗がコンフォートインとして開業予定です》

【仕事内容】
■スタッフのシフト管理や育成
■お客様対応・混雑時の受付対応
■館内・客室のチェック
■予算・売上管理
■宿泊プランの企画及び管理
■宿泊予約の管理
■ホテルの設備と備品管理
■取引先業者の対応（清掃業者や設備点検等）など

将来的には、店舗マネージャーとしてマネジメント業務を通して、ホテル全体の管理業務などをお任せします。数字の分析や予実管理を中心に顧客管理、人員管理・育成など、幅広く手掛けます。

【仕事の流れ／日勤】
08:45～／チェックアウト対応
11:00～／宿泊者情報の事前確認
13:00～／交代で1時間休憩
15:00～／チェックイン対応
～19:15／夜勤の社員に引き継ぎ

【仕事の流れ／夜勤】
19:00～／引き継ぎを受けてチェックイン対応
22:00～／売上等PC入力・翌日の予約チェック
24:30～／仮眠
05:00～／売上締め作業・チェックアウト対応
～09:00／退社",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/7670480,専門サービス系（医療、福祉、教育、その他）
大人気案件★数名増員決定！40代・50代女性活躍中◎高収入×軽作業！,株式会社ルフト・メディカルケア　埼玉支店,看護助手,"('埼玉県越谷市',)","('時給 1,550円 ～ 2,000円',)","＼大人気のお仕事！ご応募お早目に！／

☆日中はゆっくりおうちの用事ができる！

サクッと稼いで、残業なしで終業☆



40代・50代・主婦(主夫)さんなどの

弊社スタッフ多数活躍中！



■お仕事内容■



病棟にて看護師さんのサポート業務をお願いします！



具体的には…

○ 夕食の配膳・下膳

○ ガーゼやお薬などの物品補充

○ 病棟内の手すりなどの身の回りの除菌

○ 車いすなどを使用して患者さんの移送

○ シーツ交換や退院病室等の環境整備



など・・・



未経験でスタートしている方が

9割～なのでご安心ください◎



業務は全く難しくありません！

もちろん丁寧な研修もあります♪



病院内はとても広いので、

歩くのが好きな方にもオススメです♪

良い運動になります(^^)



「でも病院で働くって、

　資格や経験がないけど大丈夫？」

→大丈夫です♪

　病院職員の方が丁寧に教えてくれますので

　未経験の方もご安心ください！



綺麗な大学病院で働くチャンスです◎

定着率抜群の職場で一緒に働きませんか？



長期で安定してお仕事ができる

医療業界へのデビューをお考えの方、

家事や育児を両立しながらお仕事がしたい方…

などなど、お気軽にお問い合わせください☆",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/6720100,専門サービス系（医療、福祉、教育、その他）
【医師/常勤】橿原市の美容皮膚科クリニック,メディカルキャリアナビ,医師,"('奈良県橿原市',)","('年俸 2,750万円 ～',)","・局所麻酔で可能な範囲の施術

・ナース施術（レーザー、点滴等）の指示管理

・ボトックス、ヒアルロン酸、（レーザーまたは切除）シミ取り（レーザー）、フェザーリフト、

・２重埋没法、切開を伴う瞼のオペ（必須ではありません）",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/7035742,専門サービス系（医療、福祉、教育、その他）
看護師、准看護師、保健師、助産師,株式会社ティープラス,看護師,"('東京都杉並区',)","('日給 2万円 ～',)","1日から勤務可能な単発、日勤のアルバイトです！



病院は37床の内科、循環器内科、整形外科病棟と地域包括ケア病棟10床をもっている病院です。

8名～10名の部屋持ち制



【主な業務】

整形外科の患者様が7割おります。

バイタル、注射、処置、配薬管理、点滴管理、経管栄養、吸引、おむつ交換、体位交換、電子カルテによる記録など",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/5501560,専門サービス系（医療、福祉、教育、その他）
new美容クリニック受付、カウンセラー,合同会社TG,美容クリニックカウンセラー,"('東京都中央区',)","('月給 35万円 ～ 50万円',)","新規美容クリニック



★交通費支給

★基本残業少ない　10-19時

★院の売上に応じたボーナス





患者様だけでなく、スタッフの幸せも考えられる新規クリニックを目指しております。院長は、気さくな人柄で話しやすい方です。また、給与に加え売上に応じたボーナスを支給予定です。新規立ち上げのため、一緒に成長していける方を募集しています。

・新規美容クリニック運営スタッフ募集

・簡単な美容施術が主な内容です。

（脱毛、ハイフ、二重、糸リフト等）

・経験者優遇、未経験可

・集客力がある方、能力ある方

給与、勤務時間交渉可",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/5411119,専門サービス系（医療、福祉、教育、その他）
【激短1日のみ】単発1日薬剤師★初回時給3800円・耳鼻咽喉科【亀戸駅・大島駅・東京都江東区】,株式会社ファル・メイト,薬剤師,"('東京都江東区',)","('時給 3,000円 ～ 3,800円',)","投薬業務が中心となります！

監査、ピッキングは行いません。



時給：初回3800円＋交通費



主な処方科目：耳鼻咽喉科

処方枚数：80枚/日





【当日の持ち物・服装について】

服装は、靴はパタパタするスリッパ等は避けていただき、黒いスニーカーやナースサンダルなどが無難です。



【持ち物】

・フルネーム印(シャチハタ可)

・調剤済印(なくても可)

・筆記用具

・履物

・弊社タイムカード

※白衣は貸与いただけます。





★ファルメイトでは単発のお仕事は公式LINEで随時配信中★

1日に複数回配信があるので、希望の案件がありましたら担当コンサルタントへご連絡ください！

公式LINEのURLはこちらの求人に「応募に進む」でご案内致します♪



東京・神奈川・千葉・埼玉などで毎日多数募集中！

案件数は、ひと月に1000日以上もの案件ございます！！

本ページ以外の求人も多数ございますので、まずは「応募に進む」でお問い合わせください。



お待ちしております(^_^)





また応募の際に、下記の情報が必要です！



●お名前:フリガナも

●生年月日:

●最寄駅:

●調剤薬局経験年数:

●白衣サイズ(貸与となります):",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/6649210,専門サービス系（医療、福祉、教育、その他）
【鹿児島市】周辺の大手美容クリニック,メディカルキャリアナビ,看護師,"('鹿児島県鹿児島市',)","('月給 40万円 ～',)","〇スキンメニューの施術

└医療HIFU、医療脱毛、ピコレーザー、ハイドラフェイシャルなど

〇オペ介助

└注射・点滴・採血など

〇施術の準備と片づけ

└機械・器具・薬品の管理、消毒・滅菌など

〇オペの打ち合わせ、後輩への指示出し・指導",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/7786061,専門サービス系（医療、福祉、教育、その他）
夜勤専従/サービス付き高齢者向け住宅/看護業務,株式会社Sawa,看護師,"('鹿児島県鹿児島市',)","('日給 1万9,000円 ～ 2万3,000円',)","武岡にある高齢者向け住宅にて、看護業務全般に従事して頂きます。

バイタルチェック、記録、処置など。



☆安心ポイント

事業所は訪問看護ステーションですが、高齢者住宅のみの勤務となりますので、外部への訪問はございません。

就業回数の相談OK

ダブルワークOK",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/6496168,専門サービス系（医療、福祉、教育、その他）
福島市☆資格・経験不問 ☆医療に関わるお仕事に興味のある方歓迎！医療器材の洗浄・滅菌業務などのお仕事,サクラヘルスケアサポート株式会社(東日本),病院内医療器材の洗浄滅菌業務スタッフ,"('福島県福島市',)","('月給 16万円 ～',)","◆洗浄滅菌業務

洗浄・滅菌業務は、手術・処置・検査に使用した器材（ハサミやピンセットなど）を洗浄・滅菌を行い、使用できる状態に処理してて手術室・病棟・外来に供給するお仕事です。



新人の方にとっては、覚えることがたくさんあり大変かも知れませんが、繰り返すことによって徐々に慣れていきます。

分からないことがあれば遠慮せず、どんどん積極的に聞いて下さいね。



医療を支える人として！！

さぁ　みんなで一緒にがんばりましょう。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/6884836,専門サービス系（医療、福祉、教育、その他）
"【時給1,750円～3,250円・未経験可】広島市の家庭教師",株式会社マイ・プラン,家庭教師,"('広島県広島市',)","('時給 1,750円 ～ 3,250円',)","株式会社マイ・プラン（家庭教師のあすなろ）は、創業23年の家庭教師会社です。

小・中・高生を中心に指導を行なっており、ご紹介エリア内で25,000人以上（2021年末時点）の指導実績があります。

中国・四国エリアでは、岡山・鳥取・島根・広島・香川・徳島・愛媛・高知の家庭教師案件をご紹介しています。



■仕事の内容

ご家庭へ訪問し、60分～120分程度の授業を行なっていただきます。



■生徒の紹介

希望条件に合った生徒をご紹介しています。

「中学生を教えたい」「家から近い生徒がいい」「英語だけ教えたい」といった希望があればお気軽にお申し付けください。



■指導前の研修制度

初めての方でも安心して指導が行えるよう、指導前の研修制度を設けています。

研修では「教え方」から「教科書の使い方」など、指導に必要なノウハウを細かくご説明します。



■指導開始後のフォロー制度

指導開始後も、「どう教えて良いかわからない」「生徒がなかなか勉強してくれない」といった困りごとがあれば、その都度フォローをさせていただきます。



＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝



【登録から指導開始までの流れ】

１）ご応募後に、メッセージより「家庭教師登録フォームのURL」をお送りしますので、必要事項を入力いただき送信してください。

２）ご希望の条件に合ったご家庭（生徒）をご紹介させていただきます。

３）紹介を承諾していただけましたら、オンラインまたは対面にて指導研修を行います。

４）ご家庭に連絡していただき、初回指導日を決めていただきます。

５）ご家庭へ訪問し、指導を開始していただきます。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/7390736,専門サービス系（医療、福祉、教育、その他）
"【時給1,750円～3,250円・未経験可】広島市中区の家庭教師",株式会社マイ・プラン,家庭教師,"('広島県広島市中区',)","('時給 1,750円 ～ 3,250円',)","株式会社マイ・プラン（家庭教師のあすなろ）は、創業23年の家庭教師会社です。

小・中・高生を中心に指導を行なっており、ご紹介エリア内で25,000人以上（2021年末時点）の指導実績があります。

中国・四国エリアでは、岡山・鳥取・島根・広島・香川・徳島・愛媛・高知の家庭教師案件をご紹介しています。



■仕事の内容

ご家庭へ訪問し、60分～120分程度の授業を行なっていただきます。



■生徒の紹介

希望条件に合った生徒をご紹介しています。

「中学生を教えたい」「家から近い生徒がいい」「英語だけ教えたい」といった希望があればお気軽にお申し付けください。



■指導前の研修制度

初めての方でも安心して指導が行えるよう、指導前の研修制度を設けています。

研修では「教え方」から「教科書の使い方」など、指導に必要なノウハウを細かくご説明します。



■指導開始後のフォロー制度

指導開始後も、「どう教えて良いかわからない」「生徒がなかなか勉強してくれない」といった困りごとがあれば、その都度フォローをさせていただきます。



＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝



【登録から指導開始までの流れ】

１）ご応募後に、メッセージより「家庭教師登録フォームのURL」をお送りしますので、必要事項を入力いただき送信してください。

２）ご希望の条件に合ったご家庭（生徒）をご紹介させていただきます。

３）紹介を承諾していただけましたら、オンラインまたは対面にて指導研修を行います。

４）ご家庭に連絡していただき、初回指導日を決めていただきます。

５）ご家庭へ訪問し、指導を開始していただきます。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/7390756,専門サービス系（医療、福祉、教育、その他）
"【時給1,750円～3,250円・未経験可】広島市佐伯区の家庭教師",株式会社マイ・プラン,家庭教師,"('広島県広島市佐伯区',)","('時給 1,750円 ～ 3,250円',)","株式会社マイ・プラン（家庭教師のあすなろ）は、創業23年の家庭教師会社です。

小・中・高生を中心に指導を行なっており、ご紹介エリア内で25,000人以上（2021年末時点）の指導実績があります。

中国・四国エリアでは、岡山・鳥取・島根・広島・香川・徳島・愛媛・高知の家庭教師案件をご紹介しています。



■仕事の内容

ご家庭へ訪問し、60分～120分程度の授業を行なっていただきます。



■生徒の紹介

希望条件に合った生徒をご紹介しています。

「中学生を教えたい」「家から近い生徒がいい」「英語だけ教えたい」といった希望があればお気軽にお申し付けください。



■指導前の研修制度

初めての方でも安心して指導が行えるよう、指導前の研修制度を設けています。

研修では「教え方」から「教科書の使い方」など、指導に必要なノウハウを細かくご説明します。



■指導開始後のフォロー制度

指導開始後も、「どう教えて良いかわからない」「生徒がなかなか勉強してくれない」といった困りごとがあれば、その都度フォローをさせていただきます。



＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝



【登録から指導開始までの流れ】

１）ご応募後に、メッセージより「家庭教師登録フォームのURL」をお送りしますので、必要事項を入力いただき送信してください。

２）ご希望の条件に合ったご家庭（生徒）をご紹介させていただきます。

３）紹介を承諾していただけましたら、オンラインまたは対面にて指導研修を行います。

４）ご家庭に連絡していただき、初回指導日を決めていただきます。

５）ご家庭へ訪問し、指導を開始していただきます。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=2#/desc/7390755,専門サービス系（医療、福祉、教育、その他）
"【時給1,750円～3,250円・未経験可】広島市南区の家庭教師",株式会社マイ・プラン,家庭教師,"('広島県広島市南区',)","('時給 1,750円 ～ 3,250円',)","株式会社マイ・プラン（家庭教師のあすなろ）は、創業23年の家庭教師会社です。

小・中・高生を中心に指導を行なっており、ご紹介エリア内で25,000人以上（2021年末時点）の指導実績があります。

中国・四国エリアでは、岡山・鳥取・島根・広島・香川・徳島・愛媛・高知の家庭教師案件をご紹介しています。



■仕事の内容

ご家庭へ訪問し、60分～120分程度の授業を行なっていただきます。



■生徒の紹介

希望条件に合った生徒をご紹介しています。

「中学生を教えたい」「家から近い生徒がいい」「英語だけ教えたい」といった希望があればお気軽にお申し付けください。



■指導前の研修制度

初めての方でも安心して指導が行えるよう、指導前の研修制度を設けています。

研修では「教え方」から「教科書の使い方」など、指導に必要なノウハウを細かくご説明します。



■指導開始後のフォロー制度

指導開始後も、「どう教えて良いかわからない」「生徒がなかなか勉強してくれない」といった困りごとがあれば、その都度フォローをさせていただきます。



＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝



【登録から指導開始までの流れ】

１）ご応募後に、メッセージより「家庭教師登録フォームのURL」をお送りしますので、必要事項を入力いただき送信してください。

２）ご希望の条件に合ったご家庭（生徒）をご紹介させていただきます。

３）紹介を承諾していただけましたら、オンラインまたは対面にて指導研修を行います。

４）ご家庭に連絡していただき、初回指導日を決めていただきます。

５）ご家庭へ訪問し、指導を開始していただきます。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7390765,専門サービス系（医療、福祉、教育、その他）
"【時給1,750円～3,250円・未経験可】広島市安佐北区の家庭教師",株式会社マイ・プラン,家庭教師,"('広島県広島市安佐北区',)","('時給 1,750円 ～ 3,250円',)","株式会社マイ・プラン（家庭教師のあすなろ）は、創業23年の家庭教師会社です。

小・中・高生を中心に指導を行なっており、ご紹介エリア内で25,000人以上（2021年末時点）の指導実績があります。

中国・四国エリアでは、岡山・鳥取・島根・広島・香川・徳島・愛媛・高知の家庭教師案件をご紹介しています。



■仕事の内容

ご家庭へ訪問し、60分～120分程度の授業を行なっていただきます。



■生徒の紹介

希望条件に合った生徒をご紹介しています。

「中学生を教えたい」「家から近い生徒がいい」「英語だけ教えたい」といった希望があればお気軽にお申し付けください。



■指導前の研修制度

初めての方でも安心して指導が行えるよう、指導前の研修制度を設けています。

研修では「教え方」から「教科書の使い方」など、指導に必要なノウハウを細かくご説明します。



■指導開始後のフォロー制度

指導開始後も、「どう教えて良いかわからない」「生徒がなかなか勉強してくれない」といった困りごとがあれば、その都度フォローをさせていただきます。



＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝



【登録から指導開始までの流れ】

１）ご応募後に、メッセージより「家庭教師登録フォームのURL」をお送りしますので、必要事項を入力いただき送信してください。

２）ご希望の条件に合ったご家庭（生徒）をご紹介させていただきます。

３）紹介を承諾していただけましたら、オンラインまたは対面にて指導研修を行います。

４）ご家庭に連絡していただき、初回指導日を決めていただきます。

５）ご家庭へ訪問し、指導を開始していただきます。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7390744,専門サービス系（医療、福祉、教育、その他）
"【時給1,750円～3,250円・未経験可】広島市安佐南区の家庭教師",株式会社マイ・プラン,家庭教師,"('広島県広島市安佐南区',)","('時給 1,750円 ～ 3,250円',)","株式会社マイ・プラン（家庭教師のあすなろ）は、創業23年の家庭教師会社です。

小・中・高生を中心に指導を行なっており、ご紹介エリア内で25,000人以上（2021年末時点）の指導実績があります。

中国・四国エリアでは、岡山・鳥取・島根・広島・香川・徳島・愛媛・高知の家庭教師案件をご紹介しています。



■仕事の内容

ご家庭へ訪問し、60分～120分程度の授業を行なっていただきます。



■生徒の紹介

希望条件に合った生徒をご紹介しています。

「中学生を教えたい」「家から近い生徒がいい」「英語だけ教えたい」といった希望があればお気軽にお申し付けください。



■指導前の研修制度

初めての方でも安心して指導が行えるよう、指導前の研修制度を設けています。

研修では「教え方」から「教科書の使い方」など、指導に必要なノウハウを細かくご説明します。



■指導開始後のフォロー制度

指導開始後も、「どう教えて良いかわからない」「生徒がなかなか勉強してくれない」といった困りごとがあれば、その都度フォローをさせていただきます。



＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝



【登録から指導開始までの流れ】

１）ご応募後に、メッセージより「家庭教師登録フォームのURL」をお送りしますので、必要事項を入力いただき送信してください。

２）ご希望の条件に合ったご家庭（生徒）をご紹介させていただきます。

３）紹介を承諾していただけましたら、オンラインまたは対面にて指導研修を行います。

４）ご家庭に連絡していただき、初回指導日を決めていただきます。

５）ご家庭へ訪問し、指導を開始していただきます。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7390749,専門サービス系（医療、福祉、教育、その他）
"【時給1,750円～3,250円・未経験可】広島市安芸区の家庭教師",株式会社マイ・プラン,家庭教師,"('広島県広島市安芸区',)","('時給 1,750円 ～ 3,250円',)","株式会社マイ・プラン（家庭教師のあすなろ）は、創業23年の家庭教師会社です。

小・中・高生を中心に指導を行なっており、ご紹介エリア内で25,000人以上（2021年末時点）の指導実績があります。

中国・四国エリアでは、岡山・鳥取・島根・広島・香川・徳島・愛媛・高知の家庭教師案件をご紹介しています。



■仕事の内容

ご家庭へ訪問し、60分～120分程度の授業を行なっていただきます。



■生徒の紹介

希望条件に合った生徒をご紹介しています。

「中学生を教えたい」「家から近い生徒がいい」「英語だけ教えたい」といった希望があればお気軽にお申し付けください。



■指導前の研修制度

初めての方でも安心して指導が行えるよう、指導前の研修制度を設けています。

研修では「教え方」から「教科書の使い方」など、指導に必要なノウハウを細かくご説明します。



■指導開始後のフォロー制度

指導開始後も、「どう教えて良いかわからない」「生徒がなかなか勉強してくれない」といった困りごとがあれば、その都度フォローをさせていただきます。



＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝



【登録から指導開始までの流れ】

１）ご応募後に、メッセージより「家庭教師登録フォームのURL」をお送りしますので、必要事項を入力いただき送信してください。

２）ご希望の条件に合ったご家庭（生徒）をご紹介させていただきます。

３）紹介を承諾していただけましたら、オンラインまたは対面にて指導研修を行います。

４）ご家庭に連絡していただき、初回指導日を決めていただきます。

５）ご家庭へ訪問し、指導を開始していただきます。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7390739,専門サービス系（医療、福祉、教育、その他）
"【時給1,750円～3,250円・未経験可】広島市東区の家庭教師",株式会社マイ・プラン,家庭教師,"('広島県広島市東区',)","('時給 1,750円 ～ 3,250円',)","株式会社マイ・プラン（家庭教師のあすなろ）は、創業23年の家庭教師会社です。

小・中・高生を中心に指導を行なっており、ご紹介エリア内で25,000人以上（2021年末時点）の指導実績があります。

中国・四国エリアでは、岡山・鳥取・島根・広島・香川・徳島・愛媛・高知の家庭教師案件をご紹介しています。



■仕事の内容

ご家庭へ訪問し、60分～120分程度の授業を行なっていただきます。



■生徒の紹介

希望条件に合った生徒をご紹介しています。

「中学生を教えたい」「家から近い生徒がいい」「英語だけ教えたい」といった希望があればお気軽にお申し付けください。



■指導前の研修制度

初めての方でも安心して指導が行えるよう、指導前の研修制度を設けています。

研修では「教え方」から「教科書の使い方」など、指導に必要なノウハウを細かくご説明します。



■指導開始後のフォロー制度

指導開始後も、「どう教えて良いかわからない」「生徒がなかなか勉強してくれない」といった困りごとがあれば、その都度フォローをさせていただきます。



＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝



【登録から指導開始までの流れ】

１）ご応募後に、メッセージより「家庭教師登録フォームのURL」をお送りしますので、必要事項を入力いただき送信してください。

２）ご希望の条件に合ったご家庭（生徒）をご紹介させていただきます。

３）紹介を承諾していただけましたら、オンラインまたは対面にて指導研修を行います。

４）ご家庭に連絡していただき、初回指導日を決めていただきます。

５）ご家庭へ訪問し、指導を開始していただきます。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7390764,専門サービス系（医療、福祉、教育、その他）
"【時給1,750円～3,250円・未経験可】広島市西区の家庭教師",株式会社マイ・プラン,家庭教師,"('広島県広島市西区',)","('時給 1,750円 ～ 3,250円',)","株式会社マイ・プラン（家庭教師のあすなろ）は、創業23年の家庭教師会社です。

小・中・高生を中心に指導を行なっており、ご紹介エリア内で25,000人以上（2021年末時点）の指導実績があります。

中国・四国エリアでは、岡山・鳥取・島根・広島・香川・徳島・愛媛・高知の家庭教師案件をご紹介しています。



■仕事の内容

ご家庭へ訪問し、60分～120分程度の授業を行なっていただきます。



■生徒の紹介

希望条件に合った生徒をご紹介しています。

「中学生を教えたい」「家から近い生徒がいい」「英語だけ教えたい」といった希望があればお気軽にお申し付けください。



■指導前の研修制度

初めての方でも安心して指導が行えるよう、指導前の研修制度を設けています。

研修では「教え方」から「教科書の使い方」など、指導に必要なノウハウを細かくご説明します。



■指導開始後のフォロー制度

指導開始後も、「どう教えて良いかわからない」「生徒がなかなか勉強してくれない」といった困りごとがあれば、その都度フォローをさせていただきます。



＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝



【登録から指導開始までの流れ】

１）ご応募後に、メッセージより「家庭教師登録フォームのURL」をお送りしますので、必要事項を入力いただき送信してください。

２）ご希望の条件に合ったご家庭（生徒）をご紹介させていただきます。

３）紹介を承諾していただけましたら、オンラインまたは対面にて指導研修を行います。

４）ご家庭に連絡していただき、初回指導日を決めていただきます。

５）ご家庭へ訪問し、指導を開始していただきます。",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7390760,専門サービス系（医療、福祉、教育、その他）
【急募】イベントバイト！人気のお仕事,株式会社SocialQuality,イベントスタッフ,"('愛知県豊橋市',)","('日給 1万6,000円 ～ 2万5,000円',)","あなたにお任せするのはイベントのスタッフです♪



・大規模なイベント会場での案内スタッフとして勤務をお願いします♪



主な内容はコチラ↓

★会場案内

★落とし物対応

★迷子対応

★物販整理

★片付け



シフト自由なのでピンチの時に入ってくれるスタッフ大募集中です！

月20日出勤です。



友達と一緒も大歓迎♪",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7399660,専門サービス系（医療、福祉、教育、その他）
【中途入社者の80％以上が20代！】臨海セミナーの塾講師◎新越谷校,株式会社臨海,塾講師,"('埼玉県越谷市',)","('月給 27万6,000円 ～ 31万6,000円',)","※29歳以下の限定採用です。（キャリア形成を図る為、年齢制限を設けております。）

※1人で複数校にご応募するのはご遠慮ください。

※過去ご応募頂いた方の合否の判断に変更はありません。

  

＜メイン業務＞

■生徒／出迎え・見送り、授業（1日40～60分×3～5コマ｜ケースにより変動あり）、面談

■保護者／入塾案内、懇談会、進路相談

 

※1クラスの生徒数は、臨海セミナーで15名程度、臨海セレクトは2名。1人当たり3～5クラスを担当します。ゆくゆくは売上管理や人材育成等の教室運営も担います。

 

＜1日の流れ＞

▼13：00

出勤し、保護者面談やお問い合わせ対応・入塾案内など。

 

▼16：00 

生徒を出迎え、16：30から始まる授業の事前準備。

 

▼16：30～21：30

文系（英語・国語・社会）と理系（数学・理科）に分かれて、授業を実施。

 

＜未経験でも安心の研修＞

研修は研修専門部署が主導。教材の使い方、生徒への伝え方、授業へ興味を持たせるコツなど、細かい点まで学べます。指導・フォローツールはスタッフの要望を踏まえて随時改善中！

 

＜新卒入社の先輩の声＞

「先輩からの指導や日々の研修があるから、未経験でも問題ありません。大学時代は経済学部で教育とは無縁でしたが、授業の進め方やコツ、対応方法などをイチから学べました」／入社1年目の先輩より",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7680686,専門サービス系（医療、福祉、教育、その他）
"夜勤専従　無資格～介護福祉士　日給23,000円～28,000円",介護付有料老人ホーム　はなまる招提,施設介護職員,"('大阪府枚方市',)","('日給 2万3,000円 ～ 2万8,000円',)","〇介護付有料老人ホーム内でのお仕事です

〇主に見回り、その他の介助のお仕事です

〇夜勤は2人体制です。

未経験の方でも大丈夫です。ご安心ください。丁寧に指導させていただきます。



――――――――――――――――――――――――――――――



新型コロナウイルス感染拡大予防のため

簡易面接（WEB面接）も対応しています。

ご相談ください。



－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/2549227,専門サービス系（医療、福祉、教育、その他）
地域密着の家庭教師＠二本松市,あすなろ株式会社,家庭教師,"('福島県二本松市',)","('時給 1,800円 ～ 2,500円',)","わたしたちあすなろは、地域密着で30年。

平均点がなかなか取れない子向けの家庭教師として

二本松市の皆様に愛されてやってきました。



そんなあすなろでは家庭教師の先生を募集中！

二本松市の小・中・高校生が対象です。

希望の曜日や時間帯に合わせてご紹介いたします。



「興味はあるけどやったことがなくて不安…」

そんな方でも安心してください！

最初の研修や、指導開始後のフォロー体制を

ばっちり整えてお待ちしております。

案件は毎月約150件以上あるのでご希望に合う案件が見つかるはず！



週1回、1時間からOKです。

あなたの経験や、現在学んでいることなどを

ぜひ家庭教師としてフル活用してみませんか？",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/1300629,専門サービス系（医療、福祉、教育、その他）
地域密着の家庭教師＠会津坂下町,あすなろ株式会社,家庭教師,"('福島県 河沼郡会津坂下町',)","('時給 1,800円 ～ 2,500円',)","わたしたちあすなろは、地域密着で30年。

平均点がなかなか取れない子向けの家庭教師として

会津坂下町の皆様に愛されてやってきました。



そんなあすなろでは家庭教師の先生を募集中！

会津坂下町の小・中・高校生が対象です。

希望の曜日や時間帯に合わせてご紹介いたします。



「興味はあるけどやったことがなくて不安…」

そんな方でも安心してください！

最初の研修や、指導開始後のフォロー体制を

ばっちり整えてお待ちしております。

案件は毎月約150件以上あるのでご希望に合う案件が見つかるはず！



週1回、1時間からOKです。

あなたの経験や、現在学んでいることなどを

ぜひ家庭教師としてフル活用してみませんか？",https://en-gage.net/user/search/?area=0&job=250000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/1313817,専門サービス系（医療、福祉、教育、その他）
